enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
6277,city_46,0.762,Other,No relevent experience,no_enrollment,Masters,Arts,9,10000+,Pvt Ltd,>4,-0.9290534980841101
16716,city_100,0.887,Other,No relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,3,-0.7623119095711314
1823,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,-0.14536803207311041
21880,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,1,1.2052388348820167
20905,city_89,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,-0.6122444799094506
4395,city_120,0.78,Male,No relevent experience,no_enrollment,Masters,Humanities,6,500-999,Public Sector,>4,-0.7623119095711314
32028,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Public Sector,>4,-0.0619972378166211
33348,city_21,0.624,Male,No relevent experience,Part time course,Masters,STEM,15,100-500,Pvt Ltd,never,-0.945727656935408
11723,city_159,0.843,Female,No relevent experience,Full time course,High School,Other,3,Other,Other,never,-0.4788512090990677
26803,city_26,0.698,Male,No relevent experience,no_enrollment,Primary School,Other,1,Other,Other,never,-0.5288736856529613
17677,city_16,0.91,Other,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,-0.17871634977570616
11636,city_114,0.926,Other,No relevent experience,no_enrollment,Masters,STEM,11,Other,Other,never,-0.7956602272737271
19740,city_90,0.698,Other,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,-0.7956602272737271
5570,city_155,0.556,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,-0.562222003355557
3080,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10000+,Pvt Ltd,4,0.4048792100197191
12486,city_162,0.767,Female,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,3,-0.6122444799094506
25150,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,10,Other,Other,1,1.6220928061644633
5558,city_152,0.698,Other,Has relevent experience,Full time course,Graduate,STEM,9,<10,Pvt Ltd,>4,-0.945727656935408
9571,city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,10/49,Early Stage Startup,1,-0.6789411153146421
25531,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,2,-0.7289635918685357
27867,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,0.004699397588570357
16062,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Other,Pvt Ltd,4,-0.32878377943738696
240,city_10,0.895,Male,No relevent experience,no_enrollment,High School,Other,7,Other,Other,>4,0.33818257461452766
23095,city_2,0.7879999999999999,Other,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,1,0.9384522932612508
30615,city_14,0.698,Male,No relevent experience,Full time course,High School,Other,7,Other,Pvt Ltd,never,-0.9957501334893015
8914,city_11,0.55,Other,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,1.9389018243391227
23807,city_118,0.722,Other,No relevent experience,no_enrollment,Masters,STEM,12,Other,Other,>4,0.538272480830102
3431,city_83,0.923,Other,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,3,0.38820505116842124
17529,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,3,-0.2954354617347912
8344,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,-0.4288287325451741
981,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,2,-0.19539050862700402
4196,city_160,0.92,Other,No relevent experience,Full time course,High School,Other,1,Other,Other,never,0.02137355643986822
14107,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,-0.8456827038276207
15743,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,2,-0.2954354617347912
32779,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Other,Other,1,-0.7623119095711314
25288,city_21,0.624,Other,Has relevent experience,no_enrollment,Undefined,Other,3,Other,Other,1,-0.5455478445042592
29387,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,never,-0.7456377507198335
19824,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,>4,-0.7456377507198335
6960,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,>4,-0.5455478445042592
22370,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,0.6383174339378892
16786,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,Other,Pvt Ltd,1,-0.7456377507198335
10622,city_114,0.926,Other,No relevent experience,Full time course,High School,Other,1,100-500,Public Sector,1,-0.7456377507198335
30060,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Early Stage Startup,never,1.0051489286664421
28361,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,2,-0.9290534980841101
32305,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,Other,Other,1,0.05472187414246395
9347,city_91,0.691,Other,Has relevent experience,Full time course,Graduate,STEM,3,100-500,Public Sector,2,-0.6622669564633442
16692,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Other,2,0.5049241631275063
9222,city_100,0.887,Other,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Other,2,-0.445502891396472
28120,city_16,0.91,Other,Has relevent experience,no_enrollment,High School,Other,19,100-500,Pvt Ltd,2,-0.7623119095711314
3490,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,2,0.07139603299376181
7743,city_97,0.925,Other,Has relevent experience,no_enrollment,Phd,STEM,10,10000+,Pvt Ltd,1,1.6054186473131653
10744,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,4,0.23813762150674045
9128,city_57,0.866,Male,No relevent experience,Full time course,Masters,STEM,5,10/49,Public Sector,1,-0.5788961622068549
17304,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,0.5049241631275063
33209,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,2,100-500,NGO,1,-0.9290534980841101
11783,city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,High School,Other,5,Other,Other,never,-0.46217705024776984
14383,city_89,0.925,Other,Has relevent experience,no_enrollment,Graduate,Business Degree,13,10000+,Pvt Ltd,never,-0.6622669564633442
1225,city_10,0.895,Male,No relevent experience,no_enrollment,High School,Other,7,Other,Other,4,-0.562222003355557
13631,city_102,0.804,Other,Has relevent experience,Part time course,Graduate,STEM,7,10/49,Funded Startup,3,1.3386321056923995
33301,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,NGO,2,3.372879485550739
2554,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,NGO,1,0.33818257461452766
27618,city_104,0.924,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,1,-0.3454579382886848
19396,city_114,0.926,Other,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,2,0.8384073401534635
28128,city_45,0.89,Male,No relevent experience,Full time course,Masters,STEM,5,Other,Other,1,-0.2787613028834933
17185,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,Other,Other,3,-1.0124242923405993
8714,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,6,Other,Other,>4,-0.6122444799094506
30281,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,2,-0.5288736856529613
1472,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,0.6049691162352935
4104,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,0.5049241631275063
15600,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,5000-9999,Pvt Ltd,>4,-0.37880625599128054
27811,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,>4,1.171890517179421
33180,city_16,0.91,Male,No relevent experience,no_enrollment,High School,Other,>20,5000-9999,Pvt Ltd,>4,0.38820505116842124
33194,city_73,0.754,Male,Has relevent experience,no_enrollment,High School,Other,4,10/49,Pvt Ltd,2,-0.028648920114025374
4314,city_61,0.913,Male,Has relevent experience,no_enrollment,High School,Other,2,5000-9999,Public Sector,2,0.27148593920933617
26906,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,>4,-0.1120197143705147
24159,city_160,0.92,Other,No relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,1,1.5220478530566761
7512,city_67,0.855,Male,No relevent experience,Full time course,High School,Other,2,Other,Other,never,-0.7289635918685357
16030,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Funded Startup,4,1.4886995353540804
2959,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,0.171440986101549
32966,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,-0.6622669564633442
20442,city_89,0.925,Female,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,1,-0.7623119095711314
17380,city_138,0.836,Male,No relevent experience,Full time course,Masters,STEM,3,<10,Public Sector,1,-0.6289186387607485
25484,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Funded Startup,2,-0.812334386125025
31288,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,-0.8456827038276207
12272,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,9,100-500,Other,1,-0.7623119095711314
30289,city_103,0.92,Male,Has relevent experience,Part time course,Masters,STEM,11,500-999,Public Sector,>4,0.6049691162352935
25002,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,3,<10,Early Stage Startup,1,-0.9790759746380037
19193,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,0.07139603299376181
29847,city_45,0.89,Male,No relevent experience,Full time course,Graduate,STEM,7,Other,Other,1,0.6716657516404849
20062,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,4,0.9718006109638465
2198,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,1000-4999,Pvt Ltd,1,-0.812334386125025
198,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,0.004699397588570357
265,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,4,-0.49552536795036556
22204,city_103,0.92,Male,Has relevent experience,Full time course,Masters,STEM,10,500-999,Public Sector,1,-0.4288287325451741
20901,city_65,0.802,Male,No relevent experience,no_enrollment,Phd,STEM,4,Other,Other,1,-0.14536803207311041
29487,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,0.42155336887101696
9240,city_11,0.55,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,1.5387220119079739
24896,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,-0.7289635918685357
23124,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Other,2,-0.19539050862700402
14418,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,3.9398008864948664
5142,city_16,0.91,Other,No relevent experience,no_enrollment,Primary School,Other,5,Other,Other,never,-0.8456827038276207
7437,city_55,0.7390000000000001,Male,No relevent experience,Full time course,High School,Other,3,Other,Other,never,-0.011974761262727509
1566,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,5000-9999,Pvt Ltd,2,-1.045772610043195
20197,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,0.28816009806063403
31865,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Early Stage Startup,2,-0.19539050862700402
28674,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,-0.5455478445042592
13287,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,Other,Other,never,-0.3454579382886848
24763,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,3,Other,Other,1,0.28816009806063403
23652,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Public Sector,3,0.5716207985326978
6512,city_21,0.624,Other,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,-0.5288736856529613
21472,city_21,0.624,Other,Has relevent experience,no_enrollment,Undefined,Other,4,Other,Other,1,-0.2954354617347912
8155,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,Other,Other,2,-1.045772610043195
16433,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,8,10000+,Pvt Ltd,>4,-1.045772610043195
14317,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,2,-0.7289635918685357
11704,city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,15,500-999,NGO,1,-0.4788512090990677
8355,city_45,0.89,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,3.1394412616325686
29035,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,Other,Other,2,-0.41215457369387626
23316,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,-0.8456827038276207
10326,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,-0.8623568626789186
897,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,2,0.6049691162352935
4608,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,-0.1120197143705147
8882,city_146,0.735,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,-0.3954804148425784
10,city_114,0.926,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Funded Startup,1,-0.21206466747830188
24524,city_114,0.926,Male,No relevent experience,Part time course,High School,Other,9,Other,Other,never,-0.8790310215302165
31195,city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,2,Other,Other,1,-0.8790310215302165
29662,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,-0.41215457369387626
868,city_83,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4.406677334331207
23476,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,0.27148593920933617
14556,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,5000-9999,Pvt Ltd,never,-0.6789411153146421
13481,city_98,0.949,Other,No relevent experience,no_enrollment,Masters,STEM,4,500-999,Other,never,-0.21206466747830188
30032,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,Other,Other,1,-0.6789411153146421
3581,city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,8,Other,Other,1,0.2214634626554426
18435,city_101,0.5579999999999999,Male,No relevent experience,no_enrollment,High School,Other,3,Other,Other,1,0.23813762150674045
23530,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,0.03804771529116609
12559,city_114,0.926,Other,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,4.473373969736398
28451,city_16,0.91,Other,Has relevent experience,Full time course,Graduate,STEM,1,1000-4999,Pvt Ltd,never,-0.3954804148425784
31573,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,2,-0.7789860684224292
27380,city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,19,Other,Other,3,1.6054186473131653
10557,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,9,50-99,Early Stage Startup,never,2.5391715429858457
15976,city_103,0.92,Other,No relevent experience,Full time course,Graduate,STEM,5,10/49,Pvt Ltd,1,-0.49552536795036556
13934,city_102,0.804,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Other,Other,1,-0.32878377943738696
6561,city_61,0.913,Other,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Other,1,-0.37880625599128054
20325,city_46,0.762,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,-0.8456827038276207
16446,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,-0.46217705024776984
4323,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,3,-0.011974761262727509
4936,city_100,0.887,Male,Has relevent experience,no_enrollment,Phd,STEM,6,10/49,Pvt Ltd,4,0.03804771529116609
764,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,-0.16204219092440827
33129,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Other,Other,>4,-1.0290984511918972
9259,city_173,0.878,Other,No relevent experience,no_enrollment,Masters,Business Degree,15,100-500,Pvt Ltd,1,-0.49552536795036556
18480,city_138,0.836,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,Other,Other,never,-0.37880625599128054
18042,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,5,1000-4999,Pvt Ltd,2,-0.7956602272737271
